,scenario_name,scenario_variant,model,time_resolution,timestamp,variable,use_technology_fuel,value
849,domestic-res-full,reference,stem,typical-day,2050-07-01 09:00:00,electricity_supply_typical_day,net_imports,0.0
850,domestic-res-full,reference,stem,typical-day,2050-07-01 10:00:00,electricity_supply_typical_day,net_imports,3.7e-06
851,domestic-res-full,reference,stem,typical-day,2050-07-01 11:00:00,electricity_supply_typical_day,net_imports,3.74e-06
852,domestic-res-full,reference,stem,typical-day,2050-07-01 12:00:00,electricity_supply_typical_day,net_imports,0.0
853,domestic-res-full,reference,stem,typical-day,2050-07-01 13:00:00,electricity_supply_typical_day,net_imports,0.0
854,domestic-res-full,reference,stem,typical-day,2050-07-01 14:00:00,electricity_supply_typical_day,net_imports,0.0
855,domestic-res-full,reference,stem,typical-day,2050-07-01 15:00:00,electricity_supply_typical_day,net_imports,0.0
856,domestic-res-full,reference,stem,typical-day,2050-07-01 16:00:00,electricity_supply_typical_day,net_imports,0.0
857,domestic-res-full,reference,stem,typical-day,2050-07-01 17:00:00,electricity_supply_typical_day,net_imports,0.0
858,domestic-res-full,reference,stem,typical-day,2050-07-01 18:00:00,electricity_supply_typical_day,net_imports,0.0
859,domestic-res-full,reference,stem,typical-day,2050-07-01 19:00:00,electricity_supply_typical_day,net_imports,0.0
860,domestic-res-full,reference,stem,typical-day,2050-07-01 20:00:00,electricity_supply_typical_day,net_imports,0.0
861,domestic-res-full,reference,stem,typical-day,2050-07-01 21:00:00,electricity_supply_typical_day,net_imports,0.0
862,domestic-res-full,reference,stem,typical-day,2050-07-01 22:00:00,electricity_supply_typical_day,net_imports,0.0
863,domestic-res-full,reference,stem,typical-day,2050-07-01 23:00:00,electricity_supply_typical_day,net_imports,0.0
864,domestic-res-lim,reference,secmod,typical-day,2050-02-01 00:00:00,electricity_supply_typical_day,net_imports,9.670710247
865,domestic-res-lim,reference,secmod,typical-day,2050-02-01 01:00:00,electricity_supply_typical_day,net_imports,9.966866221
866,domestic-res-lim,reference,secmod,typical-day,2050-02-01 02:00:00,electricity_supply_typical_day,net_imports,10.88464651
867,domestic-res-lim,reference,secmod,typical-day,2050-02-01 03:00:00,electricity_supply_typical_day,net_imports,4.45955867
868,domestic-res-lim,reference,secmod,typical-day,2050-02-01 04:00:00,electricity_supply_typical_day,net_imports,4.46049436
869,domestic-res-lim,reference,secmod,typical-day,2050-02-01 05:00:00,electricity_supply_typical_day,net_imports,4.45955867
870,domestic-res-lim,reference,secmod,typical-day,2050-02-01 06:00:00,electricity_supply_typical_day,net_imports,4.45955867
871,domestic-res-lim,reference,secmod,typical-day,2050-02-01 07:00:00,electricity_supply_typical_day,net_imports,11.233362589
872,domestic-res-lim,reference,secmod,typical-day,2050-02-01 08:00:00,electricity_supply_typical_day,net_imports,9.916582455999999
873,domestic-res-lim,reference,secmod,typical-day,2050-02-01 09:00:00,electricity_supply_typical_day,net_imports,8.97795887
874,domestic-res-lim,reference,secmod,typical-day,2050-02-01 10:00:00,electricity_supply_typical_day,net_imports,4.920032803
875,domestic-res-lim,reference,secmod,typical-day,2050-02-01 11:00:00,electricity_supply_typical_day,net_imports,6.013687288
876,domestic-res-lim,reference,secmod,typical-day,2050-02-01 12:00:00,electricity_supply_typical_day,net_imports,3.897916391
877,domestic-res-lim,reference,secmod,typical-day,2050-02-01 13:00:00,electricity_supply_typical_day,net_imports,7.212207186999999
878,domestic-res-lim,reference,secmod,typical-day,2050-02-01 14:00:00,electricity_supply_typical_day,net_imports,12.080388891
879,domestic-res-lim,reference,secmod,typical-day,2050-02-01 15:00:00,electricity_supply_typical_day,net_imports,7.325645881000001
880,domestic-res-lim,reference,secmod,typical-day,2050-02-01 16:00:00,electricity_supply_typical_day,net_imports,4.46049436
881,domestic-res-lim,reference,secmod,typical-day,2050-02-01 17:00:00,electricity_supply_typical_day,net_imports,4.46049436
882,domestic-res-lim,reference,secmod,typical-day,2050-02-01 18:00:00,electricity_supply_typical_day,net_imports,4.46049436
883,domestic-res-lim,reference,secmod,typical-day,2050-02-01 19:00:00,electricity_supply_typical_day,net_imports,4.46049436
884,domestic-res-lim,reference,secmod,typical-day,2050-02-01 20:00:00,electricity_supply_typical_day,net_imports,5.459762166000001
885,domestic-res-lim,reference,secmod,typical-day,2050-02-01 21:00:00,electricity_supply_typical_day,net_imports,6.349240860000001
886,domestic-res-lim,reference,secmod,typical-day,2050-02-01 22:00:00,electricity_supply_typical_day,net_imports,9.71417341
887,domestic-res-lim,reference,secmod,typical-day,2050-02-01 23:00:00,electricity_supply_typical_day,net_imports,11.156543974
888,domestic-res-lim,reference,secmod,typical-day,2050-07-01 00:00:00,electricity_supply_typical_day,net_imports,0.0
889,domestic-res-lim,reference,secmod,typical-day,2050-07-01 01:00:00,electricity_supply_typical_day,net_imports,0.0
890,domestic-res-lim,reference,secmod,typical-day,2050-07-01 02:00:00,electricity_supply_typical_day,net_imports,0.0
891,domestic-res-lim,reference,secmod,typical-day,2050-07-01 03:00:00,electricity_supply_typical_day,net_imports,0.0
892,domestic-res-lim,reference,secmod,typical-day,2050-07-01 04:00:00,electricity_supply_typical_day,net_imports,0.0
893,domestic-res-lim,reference,secmod,typical-day,2050-07-01 05:00:00,electricity_supply_typical_day,net_imports,0.0
894,domestic-res-lim,reference,secmod,typical-day,2050-07-01 06:00:00,electricity_supply_typical_day,net_imports,0.0
895,domestic-res-lim,reference,secmod,typical-day,2050-07-01 07:00:00,electricity_supply_typical_day,net_imports,0.0
896,domestic-res-lim,reference,secmod,typical-day,2050-07-01 08:00:00,electricity_supply_typical_day,net_imports,0.0
897,domestic-res-lim,reference,secmod,typical-day,2050-07-01 09:00:00,electricity_supply_typical_day,net_imports,0.0
898,domestic-res-lim,reference,secmod,typical-day,2050-07-01 10:00:00,electricity_supply_typical_day,net_imports,0.0
899,domestic-res-lim,reference,secmod,typical-day,2050-07-01 11:00:00,electricity_supply_typical_day,net_imports,0.0
900,domestic-res-lim,reference,secmod,typical-day,2050-07-01 12:00:00,electricity_supply_typical_day,net_imports,0.0
901,domestic-res-lim,reference,secmod,typical-day,2050-07-01 13:00:00,electricity_supply_typical_day,net_imports,0.0
902,domestic-res-lim,reference,secmod,typical-day,2050-07-01 14:00:00,electricity_supply_typical_day,net_imports,0.24543949300000012
903,domestic-res-lim,reference,secmod,typical-day,2050-07-01 15:00:00,electricity_supply_typical_day,net_imports,0.0
904,domestic-res-lim,reference,secmod,typical-day,2050-07-01 16:00:00,electricity_supply_typical_day,net_imports,0.66625418
905,domestic-res-lim,reference,secmod,typical-day,2050-07-01 17:00:00,electricity_supply_typical_day,net_imports,0.0
906,domestic-res-lim,reference,secmod,typical-day,2050-07-01 18:00:00,electricity_supply_typical_day,net_imports,0.0
907,domestic-res-lim,reference,secmod,typical-day,2050-07-01 19:00:00,electricity_supply_typical_day,net_imports,0.0
908,domestic-res-lim,reference,secmod,typical-day,2050-07-01 20:00:00,electricity_supply_typical_day,net_imports,0.0
909,domestic-res-lim,reference,secmod,typical-day,2050-07-01 21:00:00,electricity_supply_typical_day,net_imports,0.0
910,domestic-res-lim,reference,secmod,typical-day,2050-07-01 22:00:00,electricity_supply_typical_day,net_imports,0.0
911,domestic-res-lim,reference,secmod,typical-day,2050-07-01 23:00:00,electricity_supply_typical_day,net_imports,0.0
912,domestic-res-lim,reference,stem,typical-day,2050-02-01 00:00:00,electricity_supply_typical_day,net_imports,3.510124091
913,domestic-res-lim,reference,stem,typical-day,2050-02-01 01:00:00,electricity_supply_typical_day,net_imports,3.664248996
914,domestic-res-lim,reference,stem,typical-day,2050-02-01 02:00:00,electricity_supply_typical_day,net_imports,3.80598577
915,domestic-res-lim,reference,stem,typical-day,2050-02-01 03:00:00,electricity_supply_typical_day,net_imports,4.085454577
916,domestic-res-lim,reference,stem,typical-day,2050-02-01 04:00:00,electricity_supply_typical_day,net_imports,4.185621663999999
917,domestic-res-lim,reference,stem,typical-day,2050-02-01 05:00:00,electricity_supply_typical_day,net_imports,3.951679862
918,domestic-res-lim,reference,stem,typical-day,2050-02-01 06:00:00,electricity_supply_typical_day,net_imports,3.5703871179999997
919,domestic-res-lim,reference,stem,typical-day,2050-02-01 07:00:00,electricity_supply_typical_day,net_imports,3.3534644680000003
920,domestic-res-lim,reference,stem,typical-day,2050-02-01 08:00:00,electricity_supply_typical_day,net_imports,3.049942038
921,domestic-res-lim,reference,stem,typical-day,2050-02-01 09:00:00,electricity_supply_typical_day,net_imports,2.836366719
922,domestic-res-lim,reference,stem,typical-day,2050-02-01 10:00:00,electricity_supply_typical_day,net_imports,2.925999951
923,domestic-res-lim,reference,stem,typical-day,2050-02-01 11:00:00,electricity_supply_typical_day,net_imports,3.421635597
924,domestic-res-lim,reference,stem,typical-day,2050-02-01 12:00:00,electricity_supply_typical_day,net_imports,3.57531916
925,domestic-res-lim,reference,stem,typical-day,2050-02-01 13:00:00,electricity_supply_typical_day,net_imports,3.771867572
926,domestic-res-lim,reference,stem,typical-day,2050-02-01 14:00:00,electricity_supply_typical_day,net_imports,0.720178915
927,domestic-res-lim,reference,stem,typical-day,2050-02-01 15:00:00,electricity_supply_typical_day,net_imports,0.0
928,domestic-res-lim,reference,stem,typical-day,2050-02-01 16:00:00,electricity_supply_typical_day,net_imports,0.0
929,domestic-res-lim,reference,stem,typical-day,2050-02-01 17:00:00,electricity_supply_typical_day,net_imports,0.0
930,domestic-res-lim,reference,stem,typical-day,2050-02-01 18:00:00,electricity_supply_typical_day,net_imports,0.0
931,domestic-res-lim,reference,stem,typical-day,2050-02-01 19:00:00,electricity_supply_typical_day,net_imports,0.0
932,domestic-res-lim,reference,stem,typical-day,2050-02-01 20:00:00,electricity_supply_typical_day,net_imports,0.0
933,domestic-res-lim,reference,stem,typical-day,2050-02-01 21:00:00,electricity_supply_typical_day,net_imports,0.0
934,domestic-res-lim,reference,stem,typical-day,2050-02-01 22:00:00,electricity_supply_typical_day,net_imports,0.0
935,domestic-res-lim,reference,stem,typical-day,2050-02-01 23:00:00,electricity_supply_typical_day,net_imports,0.0
936,domestic-res-lim,reference,stem,typical-day,2050-07-01 00:00:00,electricity_supply_typical_day,net_imports,0.0
937,domestic-res-lim,reference,stem,typical-day,2050-07-01 01:00:00,electricity_supply_typical_day,net_imports,0.0
938,domestic-res-lim,reference,stem,typical-day,2050-07-01 02:00:00,electricity_supply_typical_day,net_imports,0.0
939,domestic-res-lim,reference,stem,typical-day,2050-07-01 03:00:00,electricity_supply_typical_day,net_imports,0.0
940,domestic-res-lim,reference,stem,typical-day,2050-07-01 04:00:00,electricity_supply_typical_day,net_imports,0.0
941,domestic-res-lim,reference,stem,typical-day,2050-07-01 05:00:00,electricity_supply_typical_day,net_imports,0.0
942,domestic-res-lim,reference,stem,typical-day,2050-07-01 06:00:00,electricity_supply_typical_day,net_imports,0.0
943,domestic-res-lim,reference,stem,typical-day,2050-07-01 07:00:00,electricity_supply_typical_day,net_imports,0.0
944,domestic-res-lim,reference,stem,typical-day,2050-07-01 08:00:00,electricity_supply_typical_day,net_imports,0.0
945,domestic-res-lim,reference,stem,typical-day,2050-07-01 09:00:00,electricity_supply_typical_day,net_imports,0.0
946,domestic-res-lim,reference,stem,typical-day,2050-07-01 10:00:00,electricity_supply_typical_day,net_imports,7.58e-07
947,domestic-res-lim,reference,stem,typical-day,2050-07-01 11:00:00,electricity_supply_typical_day,net_imports,7.7e-07
948,domestic-res-lim,reference,stem,typical-day,2050-07-01 12:00:00,electricity_supply_typical_day,net_imports,0.0
949,domestic-res-lim,reference,stem,typical-day,2050-07-01 13:00:00,electricity_supply_typical_day,net_imports,0.0
950,domestic-res-lim,reference,stem,typical-day,2050-07-01 14:00:00,electricity_supply_typical_day,net_imports,0.0
951,domestic-res-lim,reference,stem,typical-day,2050-07-01 15:00:00,electricity_supply_typical_day,net_imports,0.0
952,domestic-res-lim,reference,stem,typical-day,2050-07-01 16:00:00,electricity_supply_typical_day,net_imports,0.0
953,domestic-res-lim,reference,stem,typical-day,2050-07-01 17:00:00,electricity_supply_typical_day,net_imports,0.0
954,domestic-res-lim,reference,stem,typical-day,2050-07-01 18:00:00,electricity_supply_typical_day,net_imports,0.0
955,domestic-res-lim,reference,stem,typical-day,2050-07-01 19:00:00,electricity_supply_typical_day,net_imports,0.0
956,domestic-res-lim,reference,stem,typical-day,2050-07-01 20:00:00,electricity_supply_typical_day,net_imports,0.0
957,domestic-res-lim,reference,stem,typical-day,2050-07-01 21:00:00,electricity_supply_typical_day,net_imports,0.0
958,domestic-res-lim,reference,stem,typical-day,2050-07-01 22:00:00,electricity_supply_typical_day,net_imports,0.0
959,domestic-res-lim,reference,stem,typical-day,2050-07-01 23:00:00,electricity_supply_typical_day,net_imports,0.0
960,abroad-nores-full,reference,secmod,typical-day,2050-02-01 00:00:00,electricity_consumption_typical_day,net_exports,0.0
961,abroad-nores-full,reference,secmod,typical-day,2050-02-01 01:00:00,electricity_consumption_typical_day,net_exports,0.0
962,abroad-nores-full,reference,secmod,typical-day,2050-02-01 02:00:00,electricity_consumption_typical_day,net_exports,0.0
963,abroad-nores-full,reference,secmod,typical-day,2050-02-01 03:00:00,electricity_consumption_typical_day,net_exports,0.0
964,abroad-nores-full,reference,secmod,typical-day,2050-02-01 04:00:00,electricity_consumption_typical_day,net_exports,0.0
965,abroad-nores-full,reference,secmod,typical-day,2050-02-01 05:00:00,electricity_consumption_typical_day,net_exports,0.0
966,abroad-nores-full,reference,secmod,typical-day,2050-02-01 06:00:00,electricity_consumption_typical_day,net_exports,0.0
967,abroad-nores-full,reference,secmod,typical-day,2050-02-01 07:00:00,electricity_consumption_typical_day,net_exports,0.0
968,abroad-nores-full,reference,secmod,typical-day,2050-02-01 08:00:00,electricity_consumption_typical_day,net_exports,0.0
969,abroad-nores-full,reference,secmod,typical-day,2050-02-01 09:00:00,electricity_consumption_typical_day,net_exports,0.0
970,abroad-nores-full,reference,secmod,typical-day,2050-02-01 10:00:00,electricity_consumption_typical_day,net_exports,0.0
971,abroad-nores-full,reference,secmod,typical-day,2050-02-01 11:00:00,electricity_consumption_typical_day,net_exports,0.0
972,abroad-nores-full,reference,secmod,typical-day,2050-02-01 12:00:00,electricity_consumption_typical_day,net_exports,0.0
973,abroad-nores-full,reference,secmod,typical-day,2050-02-01 13:00:00,electricity_consumption_typical_day,net_exports,0.0
974,abroad-nores-full,reference,secmod,typical-day,2050-02-01 14:00:00,electricity_consumption_typical_day,net_exports,0.0
975,abroad-nores-full,reference,secmod,typical-day,2050-02-01 15:00:00,electricity_consumption_typical_day,net_exports,0.0
976,abroad-nores-full,reference,secmod,typical-day,2050-02-01 16:00:00,electricity_consumption_typical_day,net_exports,0.0
977,abroad-nores-full,reference,secmod,typical-day,2050-02-01 17:00:00,electricity_consumption_typical_day,net_exports,0.0
978,abroad-nores-full,reference,secmod,typical-day,2050-02-01 18:00:00,electricity_consumption_typical_day,net_exports,0.0
979,abroad-nores-full,reference,secmod,typical-day,2050-02-01 19:00:00,electricity_consumption_typical_day,net_exports,0.0
980,abroad-nores-full,reference,secmod,typical-day,2050-02-01 20:00:00,electricity_consumption_typical_day,net_exports,0.0
981,abroad-nores-full,reference,secmod,typical-day,2050-02-01 21:00:00,electricity_consumption_typical_day,net_exports,0.0
982,abroad-nores-full,reference,secmod,typical-day,2050-02-01 22:00:00,electricity_consumption_typical_day,net_exports,0.0
983,abroad-nores-full,reference,secmod,typical-day,2050-02-01 23:00:00,electricity_consumption_typical_day,net_exports,0.0
984,abroad-nores-full,reference,secmod,typical-day,2050-07-01 00:00:00,electricity_consumption_typical_day,net_exports,2.860006473
985,abroad-nores-full,reference,secmod,typical-day,2050-07-01 01:00:00,electricity_consumption_typical_day,net_exports,2.897404972
986,abroad-nores-full,reference,secmod,typical-day,2050-07-01 02:00:00,electricity_consumption_typical_day,net_exports,3.159194767
987,abroad-nores-full,reference,secmod,typical-day,2050-07-01 03:00:00,electricity_consumption_typical_day,net_exports,4.065856572
988,abroad-nores-full,reference,secmod,typical-day,2050-07-01 04:00:00,electricity_consumption_typical_day,net_exports,4.629625006
989,abroad-nores-full,reference,secmod,typical-day,2050-07-01 05:00:00,electricity_consumption_typical_day,net_exports,1.894726818
990,abroad-nores-full,reference,secmod,typical-day,2050-07-01 06:00:00,electricity_consumption_typical_day,net_exports,4.118048807
991,abroad-nores-full,reference,secmod,typical-day,2050-07-01 07:00:00,electricity_consumption_typical_day,net_exports,4.055404763
992,abroad-nores-full,reference,secmod,typical-day,2050-07-01 08:00:00,electricity_consumption_typical_day,net_exports,3.594461818000001
993,abroad-nores-full,reference,secmod,typical-day,2050-07-01 09:00:00,electricity_consumption_typical_day,net_exports,4.692399978999999
994,abroad-nores-full,reference,secmod,typical-day,2050-07-01 10:00:00,electricity_consumption_typical_day,net_exports,4.7746509889999995
995,abroad-nores-full,reference,secmod,typical-day,2050-07-01 11:00:00,electricity_consumption_typical_day,net_exports,4.758016398999999
996,abroad-nores-full,reference,secmod,typical-day,2050-07-01 12:00:00,electricity_consumption_typical_day,net_exports,4.666523715
997,abroad-nores-full,reference,secmod,typical-day,2050-07-01 13:00:00,electricity_consumption_typical_day,net_exports,0.6260326869999986
998,abroad-nores-full,reference,secmod,typical-day,2050-07-01 14:00:00,electricity_consumption_typical_day,net_exports,0.0
999,abroad-nores-full,reference,secmod,typical-day,2050-07-01 15:00:00,electricity_consumption_typical_day,net_exports,0.863552425
1000,abroad-nores-full,reference,secmod,typical-day,2050-07-01 16:00:00,electricity_consumption_typical_day,net_exports,0.0
1001,abroad-nores-full,reference,secmod,typical-day,2050-07-01 17:00:00,electricity_consumption_typical_day,net_exports,7.83010977
1002,abroad-nores-full,reference,secmod,typical-day,2050-07-01 18:00:00,electricity_consumption_typical_day,net_exports,6.8742295229999995
1003,abroad-nores-full,reference,secmod,typical-day,2050-07-01 19:00:00,electricity_consumption_typical_day,net_exports,5.349752248000001
1004,abroad-nores-full,reference,secmod,typical-day,2050-07-01 20:00:00,electricity_consumption_typical_day,net_exports,5.594358886
1005,abroad-nores-full,reference,secmod,typical-day,2050-07-01 21:00:00,electricity_consumption_typical_day,net_exports,7.9039711509999995
1006,abroad-nores-full,reference,secmod,typical-day,2050-07-01 22:00:00,electricity_consumption_typical_day,net_exports,6.9437384699999996
1007,abroad-nores-full,reference,secmod,typical-day,2050-07-01 23:00:00,electricity_consumption_typical_day,net_exports,5.164781081999999
1008,abroad-nores-full,reference,stem,typical-day,2050-02-01 00:00:00,electricity_consumption_typical_day,net_exports,0.0
1009,abroad-nores-full,reference,stem,typical-day,2050-02-01 01:00:00,electricity_consumption_typical_day,net_exports,0.0
1010,abroad-nores-full,reference,stem,typical-day,2050-02-01 02:00:00,electricity_consumption_typical_day,net_exports,0.0
1011,abroad-nores-full,reference,stem,typical-day,2050-02-01 03:00:00,electricity_consumption_typical_day,net_exports,0.0
1012,abroad-nores-full,reference,stem,typical-day,2050-02-01 04:00:00,electricity_consumption_typical_day,net_exports,0.0
1013,abroad-nores-full,reference,stem,typical-day,2050-02-01 05:00:00,electricity_consumption_typical_day,net_exports,0.0
1014,abroad-nores-full,reference,stem,typical-day,2050-02-01 06:00:00,electricity_consumption_typical_day,net_exports,0.0
1015,abroad-nores-full,reference,stem,typical-day,2050-02-01 07:00:00,electricity_consumption_typical_day,net_exports,0.0
1016,abroad-nores-full,reference,stem,typical-day,2050-02-01 08:00:00,electricity_consumption_typical_day,net_exports,0.0
1017,abroad-nores-full,reference,stem,typical-day,2050-02-01 09:00:00,electricity_consumption_typical_day,net_exports,0.0
1018,abroad-nores-full,reference,stem,typical-day,2050-02-01 10:00:00,electricity_consumption_typical_day,net_exports,0.0
1019,abroad-nores-full,reference,stem,typical-day,2050-02-01 11:00:00,electricity_consumption_typical_day,net_exports,0.0
1020,abroad-nores-full,reference,stem,typical-day,2050-02-01 12:00:00,electricity_consumption_typical_day,net_exports,0.0
1021,abroad-nores-full,reference,stem,typical-day,2050-02-01 13:00:00,electricity_consumption_typical_day,net_exports,0.0
1022,abroad-nores-full,reference,stem,typical-day,2050-02-01 14:00:00,electricity_consumption_typical_day,net_exports,0.0
1023,abroad-nores-full,reference,stem,typical-day,2050-02-01 15:00:00,electricity_consumption_typical_day,net_exports,0.22382982600000023
1024,abroad-nores-full,reference,stem,typical-day,2050-02-01 16:00:00,electricity_consumption_typical_day,net_exports,0.45645570000000024
1025,abroad-nores-full,reference,stem,typical-day,2050-02-01 17:00:00,electricity_consumption_typical_day,net_exports,0.718176873
1026,abroad-nores-full,reference,stem,typical-day,2050-02-01 18:00:00,electricity_consumption_typical_day,net_exports,2.515181198
1027,abroad-nores-full,reference,stem,typical-day,2050-02-01 19:00:00,electricity_consumption_typical_day,net_exports,0.8899678250000003
1028,abroad-nores-full,reference,stem,typical-day,2050-02-01 20:00:00,electricity_consumption_typical_day,net_exports,0.5169293279999998
1029,abroad-nores-full,reference,stem,typical-day,2050-02-01 21:00:00,electricity_consumption_typical_day,net_exports,0.46553173700000006
1030,abroad-nores-full,reference,stem,typical-day,2050-02-01 22:00:00,electricity_consumption_typical_day,net_exports,0.07814219400000066
1031,abroad-nores-full,reference,stem,typical-day,2050-02-01 23:00:00,electricity_consumption_typical_day,net_exports,0.0
1032,abroad-nores-full,reference,stem,typical-day,2050-07-01 00:00:00,electricity_consumption_typical_day,net_exports,2.181747294
1033,abroad-nores-full,reference,stem,typical-day,2050-07-01 01:00:00,electricity_consumption_typical_day,net_exports,2.13883275
1034,abroad-nores-full,reference,stem,typical-day,2050-07-01 02:00:00,electricity_consumption_typical_day,net_exports,2.101768169
1035,abroad-nores-full,reference,stem,typical-day,2050-07-01 03:00:00,electricity_consumption_typical_day,net_exports,2.0399757099999998
1036,abroad-nores-full,reference,stem,typical-day,2050-07-01 04:00:00,electricity_consumption_typical_day,net_exports,2.027979745
1037,abroad-nores-full,reference,stem,typical-day,2050-07-01 05:00:00,electricity_consumption_typical_day,net_exports,1.435274153
1038,abroad-nores-full,reference,stem,typical-day,2050-07-01 06:00:00,electricity_consumption_typical_day,net_exports,1.066233049
1039,abroad-nores-full,reference,stem,typical-day,2050-07-01 07:00:00,electricity_consumption_typical_day,net_exports,0.667479597
1040,abroad-nores-full,reference,stem,typical-day,2050-07-01 08:00:00,electricity_consumption_typical_day,net_exports,0.36133649199999995
1041,abroad-nores-full,reference,stem,typical-day,2050-07-01 09:00:00,electricity_consumption_typical_day,net_exports,0.119416014
1042,abroad-nores-full,reference,stem,typical-day,2050-07-01 10:00:00,electricity_consumption_typical_day,net_exports,0.0
1043,abroad-nores-full,reference,stem,typical-day,2050-07-01 11:00:00,electricity_consumption_typical_day,net_exports,0.0
1044,abroad-nores-full,reference,stem,typical-day,2050-07-01 12:00:00,electricity_consumption_typical_day,net_exports,0.106024502
1045,abroad-nores-full,reference,stem,typical-day,2050-07-01 13:00:00,electricity_consumption_typical_day,net_exports,0.324997452
1046,abroad-nores-full,reference,stem,typical-day,2050-07-01 14:00:00,electricity_consumption_typical_day,net_exports,0.67408696
1047,abroad-nores-full,reference,stem,typical-day,2050-07-01 15:00:00,electricity_consumption_typical_day,net_exports,1.103518057
1048,abroad-nores-full,reference,stem,typical-day,2050-07-01 16:00:00,electricity_consumption_typical_day,net_exports,1.5279533730000001
1049,abroad-nores-full,reference,stem,typical-day,2050-07-01 17:00:00,electricity_consumption_typical_day,net_exports,2.198318357
1050,abroad-nores-full,reference,stem,typical-day,2050-07-01 18:00:00,electricity_consumption_typical_day,net_exports,2.303464144
1051,abroad-nores-full,reference,stem,typical-day,2050-07-01 19:00:00,electricity_consumption_typical_day,net_exports,2.3584501550000003
1052,abroad-nores-full,reference,stem,typical-day,2050-07-01 20:00:00,electricity_consumption_typical_day,net_exports,2.386362558
1053,abroad-nores-full,reference,stem,typical-day,2050-07-01 21:00:00,electricity_consumption_typical_day,net_exports,2.423212204
1054,abroad-nores-full,reference,stem,typical-day,2050-07-01 22:00:00,electricity_consumption_typical_day,net_exports,2.395531717
1055,abroad-nores-full,reference,stem,typical-day,2050-07-01 23:00:00,electricity_consumption_typical_day,net_exports,2.351878947
1056,abroad-nores-lim,reference,secmod,typical-day,2050-02-01 00:00:00,electricity_consumption_typical_day,net_exports,0.0
1057,abroad-nores-lim,reference,secmod,typical-day,2050-02-01 01:00:00,electricity_consumption_typical_day,net_exports,0.0
1058,abroad-nores-lim,reference,secmod,typical-day,2050-02-01 02:00:00,electricity_consumption_typical_day,net_exports,0.0
1059,abroad-nores-lim,reference,secmod,typical-day,2050-02-01 03:00:00,electricity_consumption_typical_day,net_exports,0.0
1060,abroad-nores-lim,reference,secmod,typical-day,2050-02-01 04:00:00,electricity_consumption_typical_day,net_exports,0.0
1061,abroad-nores-lim,reference,secmod,typical-day,2050-02-01 05:00:00,electricity_consumption_typical_day,net_exports,0.0
1062,abroad-nores-lim,reference,secmod,typical-day,2050-02-01 06:00:00,electricity_consumption_typical_day,net_exports,0.0
1063,abroad-nores-lim,reference,secmod,typical-day,2050-02-01 07:00:00,electricity_consumption_typical_day,net_exports,0.0
1064,abroad-nores-lim,reference,secmod,typical-day,2050-02-01 08:00:00,electricity_consumption_typical_day,net_exports,0.0
1065,abroad-nores-lim,reference,secmod,typical-day,2050-02-01 09:00:00,electricity_consumption_typical_day,net_exports,0.0
1066,abroad-nores-lim,reference,secmod,typical-day,2050-02-01 10:00:00,electricity_consumption_typical_day,net_exports,0.0
1067,abroad-nores-lim,reference,secmod,typical-day,2050-02-01 11:00:00,electricity_consumption_typical_day,net_exports,0.0
1068,abroad-nores-lim,reference,secmod,typical-day,2050-02-01 12:00:00,electricity_consumption_typical_day,net_exports,0.0
1069,abroad-nores-lim,reference,secmod,typical-day,2050-02-01 13:00:00,electricity_consumption_typical_day,net_exports,0.0
1070,abroad-nores-lim,reference,secmod,typical-day,2050-02-01 14:00:00,electricity_consumption_typical_day,net_exports,0.0
1071,abroad-nores-lim,reference,secmod,typical-day,2050-02-01 15:00:00,electricity_consumption_typical_day,net_exports,0.0
1072,abroad-nores-lim,reference,secmod,typical-day,2050-02-01 16:00:00,electricity_consumption_typical_day,net_exports,0.0
1073,abroad-nores-lim,reference,secmod,typical-day,2050-02-01 17:00:00,electricity_consumption_typical_day,net_exports,0.0
1074,abroad-nores-lim,reference,secmod,typical-day,2050-02-01 18:00:00,electricity_consumption_typical_day,net_exports,0.0
1075,abroad-nores-lim,reference,secmod,typical-day,2050-02-01 19:00:00,electricity_consumption_typical_day,net_exports,0.0
1076,abroad-nores-lim,reference,secmod,typical-day,2050-02-01 20:00:00,electricity_consumption_typical_day,net_exports,0.0
1077,abroad-nores-lim,reference,secmod,typical-day,2050-02-01 21:00:00,electricity_consumption_typical_day,net_exports,0.0
1078,abroad-nores-lim,reference,secmod,typical-day,2050-02-01 22:00:00,electricity_consumption_typical_day,net_exports,0.0
1079,abroad-nores-lim,reference,secmod,typical-day,2050-02-01 23:00:00,electricity_consumption_typical_day,net_exports,0.0
1080,abroad-nores-lim,reference,secmod,typical-day,2050-07-01 00:00:00,electricity_consumption_typical_day,net_exports,2.860006436
1081,abroad-nores-lim,reference,secmod,typical-day,2050-07-01 01:00:00,electricity_consumption_typical_day,net_exports,2.897404992
1082,abroad-nores-lim,reference,secmod,typical-day,2050-07-01 02:00:00,electricity_consumption_typical_day,net_exports,3.159194724
1083,abroad-nores-lim,reference,secmod,typical-day,2050-07-01 03:00:00,electricity_consumption_typical_day,net_exports,4.065856549
1084,abroad-nores-lim,reference,secmod,typical-day,2050-07-01 04:00:00,electricity_consumption_typical_day,net_exports,4.629624989
1085,abroad-nores-lim,reference,secmod,typical-day,2050-07-01 05:00:00,electricity_consumption_typical_day,net_exports,1.894726818
