scenario,model,variable,unit,timeResolution,timestep,value
abroad-together,FLEXECO,Electricity-supply|Waste,GW,typical-day-summer,2050 10:00,0.21229909630000005
abroad-together,FLEXECO,Electricity-supply|Waste,GW,typical-day-summer,2050 11:00,0.19370148280000002
abroad-together,FLEXECO,Electricity-supply|Waste,GW,typical-day-summer,2050 12:00,0.15639927280000002
abroad-together,FLEXECO,Electricity-supply|Waste,GW,typical-day-summer,2050 13:00,0.18479998289999996
abroad-together,FLEXECO,Electricity-supply|Waste,GW,typical-day-summer,2050 14:00,0.2062540578
abroad-together,FLEXECO,Electricity-supply|Waste,GW,typical-day-summer,2050 15:00,0.2122998544
abroad-together,FLEXECO,Electricity-supply|Waste,GW,typical-day-summer,2050 16:00,0.21879965769999998
abroad-together,FLEXECO,Electricity-supply|Waste,GW,typical-day-summer,2050 17:00,0.21879985329999999
abroad-together,FLEXECO,Electricity-supply|Waste,GW,typical-day-summer,2050 18:00,0.21879966780000004
abroad-together,FLEXECO,Electricity-supply|Waste,GW,typical-day-summer,2050 19:00,0.21879966580000001
abroad-together,FLEXECO,Electricity-supply|Waste,GW,typical-day-summer,2050 20:00,0.21879966050000002
abroad-together,FLEXECO,Electricity-supply|Waste,GW,typical-day-summer,2050 21:00,0.21879965980000002
abroad-together,FLEXECO,Electricity-supply|Waste,GW,typical-day-summer,2050 22:00,0.21879965830000006
abroad-together,FLEXECO,Electricity-supply|Waste,GW,typical-day-summer,2050 23:00,0.21879965919999997
abroad-together,FLEXECO,Electricity-supply|Hydro RoR,GW,typical-day-summer,2050 00:00,2.3389714898000005
abroad-together,FLEXECO,Electricity-supply|Hydro RoR,GW,typical-day-summer,2050 01:00,2.3389714897000005
abroad-together,FLEXECO,Electricity-supply|Hydro RoR,GW,typical-day-summer,2050 02:00,2.3389714897000005
abroad-together,FLEXECO,Electricity-supply|Hydro RoR,GW,typical-day-summer,2050 03:00,2.338971489700001
abroad-together,FLEXECO,Electricity-supply|Hydro RoR,GW,typical-day-summer,2050 04:00,2.338971489800001
abroad-together,FLEXECO,Electricity-supply|Hydro RoR,GW,typical-day-summer,2050 05:00,2.338971489900001
