scenario,model,variable,unit,timeResolution,timestep,value
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Gas,GW,typical-day-winter,2050 22:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Gas,GW,typical-day-winter,2050 23:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Geothermal,GW,typical-day-winter,2050 00:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Geothermal,GW,typical-day-winter,2050 01:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Geothermal,GW,typical-day-winter,2050 02:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Geothermal,GW,typical-day-winter,2050 03:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Geothermal,GW,typical-day-winter,2050 04:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Geothermal,GW,typical-day-winter,2050 05:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Geothermal,GW,typical-day-winter,2050 06:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Geothermal,GW,typical-day-winter,2050 07:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Geothermal,GW,typical-day-winter,2050 08:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Geothermal,GW,typical-day-winter,2050 09:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Geothermal,GW,typical-day-winter,2050 10:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Geothermal,GW,typical-day-winter,2050 11:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Geothermal,GW,typical-day-winter,2050 12:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Geothermal,GW,typical-day-winter,2050 13:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Geothermal,GW,typical-day-winter,2050 14:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Geothermal,GW,typical-day-winter,2050 15:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Geothermal,GW,typical-day-winter,2050 16:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Geothermal,GW,typical-day-winter,2050 17:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Geothermal,GW,typical-day-winter,2050 18:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Geothermal,GW,typical-day-winter,2050 19:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Geothermal,GW,typical-day-winter,2050 20:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Geothermal,GW,typical-day-winter,2050 21:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Geothermal,GW,typical-day-winter,2050 22:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Geothermal,GW,typical-day-winter,2050 23:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 00:00,7.326629
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 01:00,6.629968
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 02:00,6.457536
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 03:00,6.358051
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 04:00,6.353881
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 05:00,6.588682
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 06:00,6.962703
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 07:00,8.265525
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 08:00,7.312576
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 09:00,5.194044
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 10:00,4.74647
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 11:00,4.705038
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 12:00,4.918055
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 13:00,4.864135
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 14:00,4.959733
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 15:00,7.821246
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 16:00,8.386498
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 17:00,8.242619
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 18:00,7.456306
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 19:00,7.104842
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 20:00,6.96312
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 21:00,6.842116
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 22:00,6.804953
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 23:00,6.513682
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 00:00,1.834494
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 01:00,1.834494
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 02:00,1.834494
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 03:00,1.834494
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 04:00,1.834494
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 05:00,1.834494
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 06:00,1.834494
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 07:00,1.834495
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 08:00,1.834494
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 09:00,1.834494
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 10:00,1.834494
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 11:00,1.834494
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 12:00,1.834494
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 13:00,1.834494
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 14:00,1.834493
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 15:00,1.834495
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 16:00,1.834495
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 17:00,1.834495
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 18:00,1.834494
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 19:00,1.834494
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 20:00,1.834494
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 21:00,1.834494
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 22:00,1.834494
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 23:00,1.834494
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydrogen,GW,typical-day-winter,2050 00:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydrogen,GW,typical-day-winter,2050 01:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydrogen,GW,typical-day-winter,2050 02:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydrogen,GW,typical-day-winter,2050 03:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydrogen,GW,typical-day-winter,2050 04:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydrogen,GW,typical-day-winter,2050 05:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydrogen,GW,typical-day-winter,2050 06:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydrogen,GW,typical-day-winter,2050 07:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydrogen,GW,typical-day-winter,2050 08:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydrogen,GW,typical-day-winter,2050 09:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydrogen,GW,typical-day-winter,2050 10:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydrogen,GW,typical-day-winter,2050 11:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydrogen,GW,typical-day-winter,2050 12:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydrogen,GW,typical-day-winter,2050 13:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydrogen,GW,typical-day-winter,2050 14:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydrogen,GW,typical-day-winter,2050 15:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydrogen,GW,typical-day-winter,2050 16:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydrogen,GW,typical-day-winter,2050 17:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydrogen,GW,typical-day-winter,2050 18:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydrogen,GW,typical-day-winter,2050 19:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydrogen,GW,typical-day-winter,2050 20:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydrogen,GW,typical-day-winter,2050 21:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydrogen,GW,typical-day-winter,2050 22:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Hydrogen,GW,typical-day-winter,2050 23:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Imports,GW,typical-day-winter,2050 00:00,1.554407
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Imports,GW,typical-day-winter,2050 01:00,3.375836
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Imports,GW,typical-day-winter,2050 02:00,3.274105
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Imports,GW,typical-day-winter,2050 03:00,3.187047
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Imports,GW,typical-day-winter,2050 04:00,3.069013
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Imports,GW,typical-day-winter,2050 05:00,3.167711
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Imports,GW,typical-day-winter,2050 06:00,2.108055
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Imports,GW,typical-day-winter,2050 07:00,1.04838
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Imports,GW,typical-day-winter,2050 08:00,1.068568
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Imports,GW,typical-day-winter,2050 09:00,6.124193
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Imports,GW,typical-day-winter,2050 10:00,6.028371
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Imports,GW,typical-day-winter,2050 11:00,6.091048
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Imports,GW,typical-day-winter,2050 12:00,6.296509
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Imports,GW,typical-day-winter,2050 13:00,6.25884
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Imports,GW,typical-day-winter,2050 14:00,6.031007
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Imports,GW,typical-day-winter,2050 15:00,1.013306
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Imports,GW,typical-day-winter,2050 16:00,1.037606
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Imports,GW,typical-day-winter,2050 17:00,1.599218
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Imports,GW,typical-day-winter,2050 18:00,2.902166
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Imports,GW,typical-day-winter,2050 19:00,4.918506
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Imports,GW,typical-day-winter,2050 20:00,4.73102
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Imports,GW,typical-day-winter,2050 21:00,4.53085
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Imports,GW,typical-day-winter,2050 22:00,4.203668
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Imports,GW,typical-day-winter,2050 23:00,5.7137
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Nuclear,GW,typical-day-winter,2050 00:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Nuclear,GW,typical-day-winter,2050 01:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Nuclear,GW,typical-day-winter,2050 02:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Nuclear,GW,typical-day-winter,2050 03:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Nuclear,GW,typical-day-winter,2050 04:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Nuclear,GW,typical-day-winter,2050 05:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Nuclear,GW,typical-day-winter,2050 06:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Nuclear,GW,typical-day-winter,2050 07:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Nuclear,GW,typical-day-winter,2050 08:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Nuclear,GW,typical-day-winter,2050 09:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Nuclear,GW,typical-day-winter,2050 10:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Nuclear,GW,typical-day-winter,2050 11:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Nuclear,GW,typical-day-winter,2050 12:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Nuclear,GW,typical-day-winter,2050 13:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Nuclear,GW,typical-day-winter,2050 14:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Nuclear,GW,typical-day-winter,2050 15:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Nuclear,GW,typical-day-winter,2050 16:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Nuclear,GW,typical-day-winter,2050 17:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Nuclear,GW,typical-day-winter,2050 18:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Nuclear,GW,typical-day-winter,2050 19:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Nuclear,GW,typical-day-winter,2050 20:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Nuclear,GW,typical-day-winter,2050 21:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Nuclear,GW,typical-day-winter,2050 22:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Nuclear,GW,typical-day-winter,2050 23:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Oil,GW,typical-day-winter,2050 00:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Oil,GW,typical-day-winter,2050 01:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Oil,GW,typical-day-winter,2050 02:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Oil,GW,typical-day-winter,2050 03:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Oil,GW,typical-day-winter,2050 04:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Oil,GW,typical-day-winter,2050 05:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Oil,GW,typical-day-winter,2050 06:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Oil,GW,typical-day-winter,2050 07:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Oil,GW,typical-day-winter,2050 08:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Oil,GW,typical-day-winter,2050 09:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Oil,GW,typical-day-winter,2050 10:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Oil,GW,typical-day-winter,2050 11:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Oil,GW,typical-day-winter,2050 12:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Oil,GW,typical-day-winter,2050 13:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Oil,GW,typical-day-winter,2050 14:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Oil,GW,typical-day-winter,2050 15:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Oil,GW,typical-day-winter,2050 16:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Oil,GW,typical-day-winter,2050 17:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Oil,GW,typical-day-winter,2050 18:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Oil,GW,typical-day-winter,2050 19:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Oil,GW,typical-day-winter,2050 20:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Oil,GW,typical-day-winter,2050 21:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Oil,GW,typical-day-winter,2050 22:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|Oil,GW,typical-day-winter,2050 23:00,0.0
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|PHS-out,GW,typical-day-winter,2050 00:00,4.865219
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|PHS-out,GW,typical-day-winter,2050 01:00,2.017935
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|PHS-out,GW,typical-day-winter,2050 02:00,2.017291
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|PHS-out,GW,typical-day-winter,2050 03:00,2.017285
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|PHS-out,GW,typical-day-winter,2050 04:00,2.017238
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|PHS-out,GW,typical-day-winter,2050 05:00,2.017264
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|PHS-out,GW,typical-day-winter,2050 06:00,3.443391
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|PHS-out,GW,typical-day-winter,2050 07:00,5.685597
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|PHS-out,GW,typical-day-winter,2050 08:00,5.294131
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|PHS-out,GW,typical-day-winter,2050 09:00,2.813649
domestic-together,"Nexus-e+
EP2050+",Electricity-supply|PHS-out,GW,typical-day-winter,2050 10:00,2.016601
